id,Date,User,Tweet,Media,Likes,Retweets,Comments
140,2014-08-04 00:26:22+00:00,BreitbartNews,World View: Congress Reacts to Photos of Assad's Torture Victims in Syria: This morning's key headlines from G... http://t.co/bouvT5mfvZ,,11,14,5
141,2014-08-03 23:16:05+00:00,BreitbartNews,"Assyrian Christians in Australia Protest Islamic State Treatment of Christians in Syria and Iraq: Over 6,000 A... http://t.co/KHuLAJYtNS",,11,24,7
142,2014-08-03 17:32:25+00:00,BreitbartNews,"Rick Perry: Record Number of Illegals from Syria, Pakistan, Afghanistan Being Caught at Border: Texas Governor... http://t.co/nO2s9q3bUn",,53,170,16
143,2014-07-28 23:18:06+00:00,BreitbartNews,"ISIS Opens Official 'Marriage' Office in Syria, Offers Honeymoons to Jihadist Couples: If a woman wants to mar... http://t.co/NuKrTnfaT6",,2,9,6
144,2014-07-28 00:24:41+00:00,BreitbartNews,"First American Suicide Bomber in Syria Featured in Video: The al-Nusra Front, a terrorist group in Syria, rele... http://t.co/darjHePngX",,3,6,3
145,2014-07-14 00:12:01+00:00,BreitbartNews,"A Three-Front War? Mortar Strike from Syria Hits Israel's Golan Heights: Tel Aviv, Israel — At approximately 1... http://t.co/WBBMs3O3Ep",,7,28,4
146,2014-07-11 17:18:46+00:00,BreitbartNews,ISIS May Target Mecca for Destruction: As the Islamic State of Iraq and Syria (ISIS) leaves a path of destroye... http://t.co/ReLhYtkMca,,2,12,4
147,2014-07-09 16:47:11+00:00,BreitbartNews,"ISIS Continues to Win, Continues to Grow: The Islamic State of Iraq and Syria (ISIS) has succeeded in conqueri... http://t.co/i0RDiyD5ES",,2,4,1
148,2014-07-03 08:42:18+00:00,BreitbartNews,"DHS Secretary Jeh Johnson: Threat to US Homeland Emerging from Within Syria: On Wednesday, Reuters reported th... http://t.co/2fgRKRHmJN",,4,13,4
149,2014-07-01 14:12:39+00:00,BreitbartNews,Iran and Russia Strengthen Relationship over Syria and Iraq: Iranian and Russian foreign officials met in Mosc... http://t.co/DW8LvqcXQ4,,0,6,3
150,2014-07-01 01:23:40+00:00,BreitbartNews,Rand Paul: ISIS Strengthened Because US 'Allied with Them in Syria': Sen. Rand Paul (R-KY) argued that the US ... http://t.co/SvpPKNQkef,,8,27,3
